Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
8487,249813.6182,09-28-2013 13:24:58,2010.943172,7,49,-2.599550724,2.923454285,79.98006674,81.08865566,277.9731176,248.249761,-0.00064575,0.024272341,0,0,0
8488,249843.6335,09-28-2013 13:25:28,2040.958476,7,49,-2.599730968,2.90110755,79.98006674,81.11033147,277.9731176,248.3128898,-0.000740262,0.024272341,0,0,0
8489,249873.6488,09-28-2013 13:25:58,2070.973812,7,49,-2.599911213,2.874874115,79.98006674,81.13200731,277.9731176,248.3754962,-0.000933397,0.024272341,0,0,0
8490,249903.6634,09-28-2013 13:26:28,2100.988421,7,49,-2.599911213,2.844268799,79.98006674,81.1536718,277.9731176,248.4374572,-0.001094274,0.024272341,0,0,0
8491,249933.6793,09-28-2013 13:26:58,2131.004294,7,49,-2.599911213,2.807509661,79.98006674,81.17535888,277.9731176,248.4987571,-0.001351833,0.024272341,0,0,0
8492,249963.6942,09-28-2013 13:27:28,2161.019232,7,49,-2.599730968,2.763139725,79.98006674,81.19702333,277.9731176,248.5591194,-0.001673688,0.024272341,0,0,0
8493,249993.7097,09-28-2013 13:27:58,2191.034724,7,49,-2.599911213,2.70759654,79.98006674,81.21871036,277.9731176,248.618467,-0.002027714,0.024272341,0,0,0
8494,250023.7249,09-28-2013 13:28:28,2221.049856,7,49,-2.599730968,2.633916616,79.98006674,81.24038605,277.9731176,248.6763986,-0.002808955,0.024272341,0,0,0
8495,250053.7403,09-28-2013 13:28:58,2251.065275,7,49,-2.599911213,2.523963451,79.98006674,81.26206193,277.9731176,248.7323984,-0.004538277,0.024272341,0,0,0
8496,250083.7549,09-28-2013 13:29:28,2281.079928,7,49,-2.599730968,2.298713207,79.98006674,81.28372636,277.9731176,248.7850334,-0.011104226,0.024272341,0,0,0
8497,250100.7396,09-28-2013 13:29:45,2298.06462,7,49,-2.599911213,1.999945164,79.98006674,81.29600288,277.9731176,248.8116241,-0.021854375,0.024272341,0,0,0
8498,250100.7627,09-28-2013 13:29:45,0.01552545,8,49,-0.000354066,2.115727901,79.98006674,81.29600289,277.9731176,248.8116241,0.007125092,0.038488999,0,0,0
8499,250130.7859,09-28-2013 13:30:15,30.01559792,9,49,0,2.525420666,79.98006674,81.29600289,277.9731176,248.8116241,0.003011819,0.038488999,0,0,0
8500,250160.8008,09-28-2013 13:30:45,60.03051716,9,49,0,2.579668522,79.98006674,81.29600289,277.9731176,248.8116241,0.001291471,0.038488999,0,0,0
8501,250190.8161,09-28-2013 13:31:15,90.04579719,9,49,0,2.608492851,79.98006674,81.29600289,277.9731176,248.8116241,0.000809577,0.038488999,0,0,0
8502,250220.7844,09-28-2013 13:31:45,120.0141615,9,49,0,2.62743926,79.98006674,81.29600289,277.9731176,248.8116241,0.000516555,0.038488999,0,0,0
8503,250250.7925,09-28-2013 13:32:15,30.01461994,10,49,2.599924326,2.979645491,80.0017324,81.29600289,278.0358401,248.8116241,0.004274565,0.038488999,0,0,0
8504,250280.7928,09-28-2013 13:32:45,60.01487209,10,49,2.599924326,3.075186491,80.02340945,81.29600289,278.1015494,248.8116241,0.002558269,0.038488999,0,0,0
8505,250310.8078,09-28-2013 13:33:15,90.02990952,10,49,2.599924326,3.14076972,80.04508629,81.29600289,278.1689582,248.8116241,0.00190501,0.038488999,0,0,0
8506,250340.8226,09-28-2013 13:33:45,120.0447237,10,49,2.599924326,3.19129324,80.06675233,81.29600289,278.2375752,248.8116241,0.001522162,0.038488999,0,0,0
8507,250370.8384,09-28-2013 13:34:15,150.0605506,10,49,2.599744081,3.232100487,80.08844056,81.29600289,278.3072457,248.8116241,0.001255288,0.038488999,0,0,0
8508,250400.8537,09-28-2013 13:34:45,180.0757703,10,49,2.599924326,3.266592503,80.11011768,81.29600289,278.3776912,248.8116241,0.001130002,0.038488999,0,0,0
8509,250430.8683,09-28-2013 13:35:15,210.0904665,10,49,2.600104809,3.295740604,80.13178362,81.29600289,278.4487874,248.8116241,0.000904006,0.038488999,0,0,0
8510,250460.8841,09-28-2013 13:35:45,240.1062642,10,49,2.599924326,3.31922102,80.15347201,81.29600289,278.5205354,248.8116241,0.000675901,0.038488999,0,0,0
8511,250490.8988,09-28-2013 13:36:15,270.1209485,10,49,2.599744081,3.334280729,80.17513804,81.29600289,278.5926322,248.8116241,0.000388621,0.038488999,0,0,0
8512,250520.8991,09-28-2013 13:36:45,300.1211966,10,49,2.600104809,3.343187094,80.19681524,81.29600289,278.6650135,248.8116241,0.000291441,0.038488999,0,0,0
8513,250550.9142,09-28-2013 13:37:15,330.136357,10,49,2.599924326,3.349340677,80.21849239,81.29600289,278.7375542,248.8116241,0.00016093,0.038488999,0,0,0
8514,250580.9294,09-28-2013 13:37:45,360.151552,10,49,2.599924326,3.354846478,80.24016957,81.29600289,278.8102211,248.8116241,0.00016144,0.038488999,0,0,0
8515,250610.9447,09-28-2013 13:38:15,390.1667827,10,49,2.599924326,3.360190153,80.2618468,81.29600289,278.883004,248.8116241,0.000160931,0.038488999,0,0,0
8516,250640.96,09-28-2013 13:38:45,420.1821136,10,49,2.599924326,3.365534067,80.28352403,81.29600289,278.9559017,248.8116241,0.000193104,0.038488999,0,0,0
8517,250670.9754,09-28-2013 13:39:15,450.1975328,10,49,2.599924326,3.371039867,80.30520134,81.29600289,279.0289159,248.8116241,0.000193704,0.038488999,0,0,0
8518,250700.9899,09-28-2013 13:39:45,480.2120188,10,49,2.599744081,3.376221657,80.32686719,81.29600289,279.1020096,248.8116241,0.000129555,0.038488999,0,0,0
8519,250730.9901,09-28-2013 13:40:15,510.2122167,10,49,2.599924326,3.381727457,80.34854422,81.29600289,279.175259,248.8116241,0.000193105,0.038488999,0,0,0
8520,250761.0052,09-28-2013 13:40:45,540.227332,10,49,2.599924326,3.387071371,80.37022131,81.29600289,279.248625,248.8116241,0.000161432,0.038488999,0,0,0
8521,250791.0205,09-28-2013 13:41:15,570.2426215,10,49,2.599924326,3.39225316,80.39189854,81.29600289,279.3221045,248.8116241,0.000160932,0.038488999,0,0,0
8522,250821.0352,09-28-2013 13:41:45,600.2573634,10,49,2.600104809,3.397273064,80.41356448,81.29600289,279.3956547,248.8116241,0.000161428,0.038488999,0,0,0
8523,250851.0353,09-28-2013 13:42:15,630.2574594,10,49,2.599924326,3.401969194,80.43524173,81.29600289,279.4693476,248.8116241,0.00019371,0.038488999,0,0,0
8524,250881.0506,09-28-2013 13:42:45,660.2727338,10,49,2.599924326,3.406503439,80.45691912,81.29600289,279.5431428,248.8116241,9.65768E-05,0.038488999,0,0,0
8525,250911.0658,09-28-2013 13:43:16,690.2879081,10,49,2.599924326,3.411037445,80.47859634,81.29600289,279.6170358,248.8116241,0.000129156,0.038488999,0,0,0
8526,250941.0811,09-28-2013 13:43:46,720.3031862,10,49,2.599924326,3.415247679,80.50027355,81.29600289,279.6910226,248.8116241,0.000160933,0.038488999,0,0,0
8527,250971.0956,09-28-2013 13:44:16,750.3177491,10,49,2.600104809,3.419296026,80.52191689,81.29600289,279.7649825,248.8116241,0.000160931,0.038488999,0,0,0
8528,251001.096,09-28-2013 13:44:46,780.318077,10,49,2.599924326,3.422858715,80.54361664,81.29600289,279.8392178,248.8116241,0.000128753,0.038488999,0,0,0
8529,251031.1107,09-28-2013 13:45:16,810.3327707,10,49,2.599744081,3.426259279,80.56528263,81.29600289,279.9134153,248.8116241,9.65745E-05,0.038488999,0,0,0
8530,251061.1264,09-28-2013 13:45:46,840.3484683,10,49,2.600104809,3.429497957,80.58697092,81.29600289,279.9877604,248.8116241,0.000128755,0.038488999,0,0,0
8531,251091.1416,09-28-2013 13:46:16,870.3636747,10,49,2.599924326,3.432250738,80.60864804,81.29600289,280.0621318,248.8116241,9.68298E-05,0.038488999,0,0,0
8532,251121.1564,09-28-2013 13:46:46,900.3785026,10,49,2.599924326,3.435003757,80.63031397,81.29600289,280.136525,248.8116241,9.68762E-05,0.038488999,0,0,0
8533,251151.1721,09-28-2013 13:47:16,930.394244,10,49,2.599924326,3.437432766,80.65200246,81.29600289,280.2110516,248.8116241,6.44004E-05,0.038488999,0,0,0
8534,251181.1869,09-28-2013 13:47:46,960.4089794,10,49,2.600104809,3.439861774,80.67366832,81.29600289,280.2855518,248.8116241,9.65782E-05,0.038488999,0,0,0
8535,251211.187,09-28-2013 13:48:16,990.4091371,10,49,2.599744081,3.441804886,80.69534563,81.29600289,280.3601398,248.8116241,3.23772E-05,0.038488999,0,0,0
8536,251241.2023,09-28-2013 13:48:46,1020.424381,10,49,2.599924326,3.444072008,80.71702286,81.29600289,280.4347746,248.8116241,6.47545E-05,0.038488999,0,0,0
8537,251271.2175,09-28-2013 13:49:16,1050.439568,10,49,2.599924326,3.446015358,80.73870004,81.29600289,280.5094541,248.8116241,6.48022E-05,0.038488999,0,0,0
8538,251301.2327,09-28-2013 13:49:46,1080.454814,10,49,2.599924326,3.447958469,80.7603772,81.29600289,280.5841767,248.8116241,3.23772E-05,0.038488999,0,0,0
8539,251331.2479,09-28-2013 13:50:16,1110.47004,10,49,2.599924326,3.450063705,80.78205439,81.29600289,280.6589424,248.8116241,6.48022E-05,0.038488999,0,0,0
8540,251361.2626,09-28-2013 13:50:46,1140.484687,10,49,2.599744081,3.452006817,80.80373113,81.29600289,280.7337498,248.8116241,3.23772E-05,0.038488999,0,0,0
8541,251391.2628,09-28-2013 13:51:16,1170.484928,10,49,2.599744081,3.453949928,80.82539747,81.29600289,280.8085652,248.8116241,3.23772E-05,0.038488999,0,0,0
8542,251421.2774,09-28-2013 13:51:46,1200.499483,10,49,2.599744081,3.456055164,80.84707415,81.29600289,280.883461,248.8116241,3.23772E-05,0.038488999,0,0,0
8543,251451.2932,09-28-2013 13:52:16,1230.515315,10,49,2.599924326,3.458322287,80.86875169,81.29600289,280.9584057,248.8116241,3.22775E-05,0.038488999,0,0,0
8544,251481.308,09-28-2013 13:52:46,1260.530094,10,49,2.600104809,3.460589409,80.89041768,81.29600289,281.0333576,248.8116241,9.65769E-05,0.038488999,0,0,0
8545,251511.308,09-28-2013 13:53:16,1290.530152,10,49,2.599924326,3.462856293,80.91209478,81.29600289,281.1083964,248.8116241,6.43538E-05,0.038488999,0,0,0
8546,251541.3234,09-28-2013 13:53:46,1320.545502,10,49,2.599924326,3.465447426,80.93377204,81.29600289,281.183487,248.8116241,9.65761E-05,0.038488999,0,0,0
8547,251571.3385,09-28-2013 13:54:16,1350.560621,10,49,2.599744081,3.46771431,80.95544921,81.29600289,281.2586307,248.8116241,6.45554E-05,0.038488999,0,0,0
8548,251601.3538,09-28-2013 13:54:46,1380.57596,10,49,2.599924326,3.470305443,80.97712587,81.29600289,281.3338279,248.8116241,3.22238E-05,0.038488999,0,0,0
8549,251631.3692,09-28-2013 13:55:16,1410.591287,10,49,2.599924326,3.47322011,80.99880233,81.29600289,281.4090834,248.8116241,9.65276E-05,0.038488999,0,0,0
8550,251661.3843,09-28-2013 13:55:46,1440.606431,10,49,2.599924326,3.476135015,81.02047865,81.29600289,281.4844014,248.8116241,9.68787E-05,0.038488999,0,0,0
8551,251691.3994,09-28-2013 13:56:16,1470.621555,10,49,2.599924326,3.479211807,81.04215491,81.29600289,281.5597847,248.8116241,0.000128762,0.038488999,0,0,0
8552,251721.4148,09-28-2013 13:56:46,1500.636951,10,49,2.599924326,3.482612371,81.06383238,81.29600289,281.6352415,248.8116241,0.000161934,0.038488999,0,0,0
8553,251751.4295,09-28-2013 13:57:16,1530.651619,10,49,2.599924326,3.486174822,81.08549847,81.29600289,281.7107337,248.8116241,0.000128754,0.038488999,0,0,0
8554,251781.4452,09-28-2013 13:57:46,1560.667354,10,49,2.600104809,3.489899397,81.10718713,81.29600289,281.7863832,248.8116241,0.00016143,0.038488999,0,0,0
8555,251811.46,09-28-2013 13:58:16,1590.682117,10,49,2.600104809,3.493947744,81.1288533,81.29600289,281.8620382,248.8116241,0.00016093,0.038488999,0,0,0
8556,251841.4756,09-28-2013 13:58:46,1620.697756,10,49,2.599924326,3.498319864,81.15054203,81.29600289,281.9378623,248.8116241,0.00019311,0.038488999,0,0,0
8557,251871.4905,09-28-2013 13:59:16,1650.712586,10,49,2.600104809,3.503015995,81.1722083,81.29600289,282.0137054,248.8116241,0.000193108,0.038488999,0,0,0
8558,251901.4906,09-28-2013 13:59:46,1680.71276,10,49,2.600285053,3.508035898,81.19388581,81.29600289,282.0896932,248.8116241,0.000193708,0.038488999,0,0,0
8559,251931.5053,09-28-2013 14:00:16,1710.727372,10,49,2.599924326,3.513379812,81.21555221,81.29600289,282.1657573,248.8116241,0.000129146,0.038488999,0,0,0
8560,251961.5055,09-28-2013 14:00:46,1740.727571,10,49,2.600104809,3.519695282,81.23722977,81.29600289,282.2419875,248.8116241,0.000225334,0.038488999,0,0,0
8561,251991.5202,09-28-2013 14:01:16,1770.742286,10,49,2.599924326,3.52649641,81.25889596,81.29600289,282.3183177,248.8116241,0.000225287,0.038488999,0,0,0
8562,252021.5203,09-28-2013 14:01:46,1800.742431,10,49,2.599924326,3.534269333,81.28057348,81.29600289,282.3948447,248.8116241,0.000290585,0.038488999,0,0,0
8563,252051.5356,09-28-2013 14:02:16,1830.757674,10,49,2.599924326,3.543013573,81.30225087,81.29600289,282.4715479,248.8116241,0.000354034,0.038488999,0,0,0
8564,252081.5502,09-28-2013 14:02:46,1860.772366,10,49,2.599924326,3.55256772,81.32391698,81.29600289,282.5484109,248.8116241,0.000354038,0.038488999,0,0,0
8565,252111.5504,09-28-2013 14:03:16,1890.772472,10,49,2.599924326,3.563903093,81.34559448,81.29600289,282.6255417,248.8116241,0.000418388,0.038488999,0,0,0
8566,252141.565,09-28-2013 14:03:46,1920.787127,10,49,2.599924326,3.576695919,81.36726066,81.29600289,282.7028901,248.8116241,0.000482795,0.038488999,0,0,0
8567,252171.5809,09-28-2013 14:04:16,1950.803064,10,49,2.600104809,3.591755867,81.38894956,81.29600289,282.7806205,248.8116241,0.000547179,0.038488999,0,0,0
8568,252201.5955,09-28-2013 14:04:46,1980.817604,10,49,2.600104809,3.609244585,81.4106158,81.29600289,282.8586225,248.8116241,0.00064371,0.038488999,0,0,0
8569,252231.6113,09-28-2013 14:05:16,2010.833455,10,49,2.599924326,3.630134106,81.4323038,81.29600289,282.9371196,248.8116241,0.000772481,0.038488999,0,0,0
8570,252261.626,09-28-2013 14:05:46,2040.848085,10,49,2.599924326,3.655071974,81.45396907,81.29600289,283.0160299,248.8116241,0.000869004,0.038488999,0,0,0
8571,252291.6262,09-28-2013 14:06:16,2070.848307,10,49,2.600104809,3.685353518,81.47564558,81.29600289,283.095578,248.8116241,0.001065394,0.038488999,0,0,0
8572,252321.6409,09-28-2013 14:06:46,2100.863026,10,49,2.599744081,3.722922325,81.49731053,81.29600289,283.1758137,248.8116241,0.001388302,0.038488999,0,0,0
8573,252351.641,09-28-2013 14:07:16,2130.86307,10,49,2.599744081,3.770530939,81.51898634,81.29600289,283.2570056,248.8116241,0.001775767,0.038488999,0,0,0
8574,252381.6562,09-28-2013 14:07:46,2160.87835,10,49,2.600104809,3.834008932,81.54066255,81.29600289,283.3393902,248.8116241,0.002413987,0.038488999,0,0,0
8575,252411.6714,09-28-2013 14:08:16,2190.893546,10,49,2.599924326,3.922748804,81.56233958,81.29600289,283.4234029,248.8116241,0.00345471,0.038488999,0,0,0
8576,252441.6868,09-28-2013 14:08:46,2220.908876,10,49,2.600285053,4.055858612,81.58401689,81.29600289,283.5097758,248.8116241,0.00527854,0.038488999,0,0,0
8577,252449.4366,09-28-2013 14:08:54,2228.658741,10,49,2.599924326,4.100066662,81.58961391,81.29600289,283.5325976,248.8116241,0.005825711,0.038488999,0,0,0
8578,252479.4579,09-28-2013 14:09:24,30.01471689,11,49,1.639582992,4.099742413,81.60654709,81.29600289,283.60202,248.8116241,-3.22236E-05,0.038488999,0,0,0
8579,252509.4737,09-28-2013 14:09:54,60.03051605,11,49,1.097565293,4.099904537,81.61780106,81.29600289,283.6481589,248.8116241,0,0.038488999,0,0,0
8580,252539.489,09-28-2013 14:10:24,90.04577401,11,49,0.743613005,4.099742413,81.62536951,81.29600289,283.6791878,248.8116241,0,0.038488999,0,0,0
8581,252569.5043,09-28-2013 14:10:54,120.0611392,11,49,0.513354659,4.099904537,81.6305398,81.29600289,283.7003849,248.8116241,3.24249E-05,0.038488999,0,0,0
8582,252599.5195,09-28-2013 14:11:24,150.0762747,11,49,0.361532003,4.099742413,81.63414277,81.29600289,283.7151563,248.8116241,0,0.038488999,0,0,0
8583,252629.5347,09-28-2013 14:11:54,180.0914946,11,49,0.260917932,4.099742413,81.63671071,81.29600289,283.7256843,248.8116241,0,0.038488999,0,0,0
8584,252659.55,09-28-2013 14:12:24,210.106779,11,49,0.193120643,4.099742413,81.63858662,81.29600289,283.7333751,248.8116241,3.23296E-05,0.038488999,0,0,0
8585,252689.5652,09-28-2013 14:12:54,240.1219436,11,49,0.146780476,4.099580765,81.6399918,81.29600289,283.739136,248.8116241,-3.23296E-05,0.038488999,0,0,0
8586,252719.5804,09-28-2013 14:13:24,270.1372212,11,49,0.114324324,4.099742413,81.64107223,81.29600289,283.7435655,248.8116241,-3.24249E-05,0.038488999,0,0,0
8587,252749.5956,09-28-2013 14:13:54,300.1524346,11,49,0.0912444,4.099580765,81.64192439,81.29600289,283.7470591,248.8116241,-6.47545E-05,0.038488999,0,0,0
8588,252768.8925,09-28-2013 14:14:13,319.4492981,11,49,0.079884745,4.099580765,81.64238382,81.29600289,283.7489427,248.8116241,-3.23296E-05,0.038488999,0,0,0
8589,252798.9181,09-28-2013 14:14:44,30.01516847,4,50,0,4.013269901,81.64238382,81.29600289,283.7489427,248.8116241,-0.002396435,0.038488999,0,0,0
8590,252828.9328,09-28-2013 14:15:14,60.02983524,4,50,0,3.951896906,81.64238382,81.29600289,283.7489427,248.8116241,-0.001840306,0.038488999,0,0,0
8591,252858.9484,09-28-2013 14:15:44,90.04546309,4,50,0,3.90315485,81.64238382,81.29600289,283.7489427,248.8116241,-0.001448388,0.038488999,0,0,0
8592,252888.917,09-28-2013 14:16:14,120.0140145,4,50,0,3.862185478,81.64238382,81.29600289,283.7489427,248.8116241,-0.001323665,0.038488999,0,0,0
8593,252888.9446,09-28-2013 14:16:14,0.031078749,5,50,-0.000354066,3.862185478,81.64238382,81.29600289,283.7489427,248.8116241,0,0.02460484,0,0,0
8594,252918.9573,09-28-2013 14:16:44,30.01591343,6,50,0,3.82736969,81.64238382,81.29600289,283.7489427,248.8116241,-0.001101153,0.02460484,0,0,0
8595,252948.9569,09-28-2013 14:17:14,60.01550112,6,50,0,3.797250032,81.64238382,81.29600289,283.7489427,248.8116241,-0.000971593,0.02460484,0,0,0
8596,252978.9694,09-28-2013 14:17:44,30.01529703,7,50,-2.599911213,3.221088886,81.64238382,81.3176781,283.7489427,248.8828023,-0.001319642,0.02460484,0,0,0
8597,253008.9839,09-28-2013 14:18:14,60.02980767,7,50,-2.599370241,3.203923941,81.64238382,81.33934209,283.7489427,248.9523556,-0.000289687,0.02460484,0,0,0
8598,253038.9998,09-28-2013 14:18:44,90.04568631,7,50,-2.599550724,3.196960926,81.64238382,81.36102882,283.7489427,249.0217546,-0.000193106,0.02460484,0,0,0
8599,253069.0144,09-28-2013 14:19:14,120.0602687,7,50,-2.599550724,3.192426682,81.64238382,81.38269299,283.7489427,249.0909628,-0.000128753,0.02460484,0,0,0
8600,253099.0146,09-28-2013 14:19:44,150.0604802,7,50,-2.599730968,3.18854022,81.64238382,81.40436842,283.7489427,249.1601158,-9.65775E-05,0.02460484,0,0,0
8601,253129.0291,09-28-2013 14:20:14,180.074976,7,50,-2.599911213,3.18497777,81.64238382,81.42589724,283.7489427,249.2287221,-0.000128756,0.02460484,0,0,0
8602,253159.0451,09-28-2013 14:20:44,210.0909639,7,50,-2.599911213,3.181577206,81.64238382,81.44771963,283.7489427,249.2981899,-0.000129105,0.02460484,0,0,0
8603,253189.0603,09-28-2013 14:21:14,240.1061509,7,50,-2.599911213,3.178824186,81.64238382,81.46939516,283.7489427,249.3671227,-6.46013E-05,0.02460484,0,0,0
8604,253219.075,09-28-2013 14:21:44,270.1209086,7,50,-2.599911213,3.175909519,81.64238382,81.49105949,283.7489427,249.4359576,-0.000129108,0.02460484,0,0,0
8605,253249.0907,09-28-2013 14:22:14,300.1366255,7,50,-2.599911213,3.173318386,81.64238382,81.51274637,283.7489427,249.504806,-9.65752E-05,0.02460484,0,0,0
8606,253279.106,09-28-2013 14:22:44,330.1519032,7,50,-2.599911213,3.170889378,81.64238382,81.53442202,283.7489427,249.5735647,-9.68759E-05,0.02460484,0,0,0
8607,253309.1212,09-28-2013 14:23:14,360.1670415,7,50,-2.599550724,3.16878438,81.64238382,81.55609751,283.7489427,249.6422727,-6.45547E-05,0.02460484,0,0,0
8608,253339.1365,09-28-2013 14:23:44,390.182338,7,50,-2.599911213,3.166679144,81.64238382,81.57777317,283.7489427,249.7109341,-6.48016E-05,0.02460484,0,0,0
8609,253369.1517,09-28-2013 14:24:14,420.1975849,7,50,-2.599730968,3.164574146,81.64238382,81.59944881,283.7489427,249.7795504,-6.4555E-05,0.02460484,0,0,0
8610,253399.167,09-28-2013 14:24:44,450.2128695,7,50,-2.599911213,3.162630796,81.64238382,81.62112457,283.7489427,249.8481242,-9.65769E-05,0.02460484,0,0,0
8611,253429.1817,09-28-2013 14:25:14,480.2276047,7,50,-2.599730968,3.160849571,81.64238382,81.64278891,283.7489427,249.9166211,-3.21763E-05,0.02460484,0,0,0
8612,253459.1975,09-28-2013 14:25:44,510.2434012,7,50,-2.599730968,3.159068346,81.64238382,81.66447585,283.7489427,249.9851502,-6.47542E-05,0.02460484,0,0,0
8613,253489.2122,09-28-2013 14:26:14,540.2581197,7,50,-2.599550724,3.157287121,81.64238382,81.68614022,283.7489427,250.0535689,-3.21758E-05,0.02460484,0,0,0
8614,253519.228,09-28-2013 14:26:44,570.2738287,7,50,-2.599730968,3.155505657,81.64238382,81.70782718,283.7489427,250.1220202,-3.23234E-05,0.02460484,0,0,0
8615,253549.2433,09-28-2013 14:27:14,600.2891373,7,50,-2.599730968,3.153562546,81.64238382,81.72950288,283.7489427,250.1903976,-9.71772E-05,0.02460484,0,0,0
8616,253579.2582,09-28-2013 14:27:44,630.304082,7,50,-2.599730968,3.151943207,81.64238382,81.75117837,283.7489427,250.258736,-6.4556E-05,0.02460484,0,0,0
8617,253609.2737,09-28-2013 14:28:14,660.3195293,7,50,-2.599730968,3.150000095,81.64238382,81.7728541,283.7489427,250.3270356,-3.22754E-05,0.02460484,0,0,0
8618,253639.2883,09-28-2013 14:28:44,690.3342261,7,50,-2.599730968,3.148218632,81.64238382,81.79451843,283.7489427,250.3952599,-6.46016E-05,0.02460484,0,0,0
